Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,Goodput,Memory_used,NIC_speed,Packet_losses,network_throughput,num_workers,CPU_count,Memory_total,Storage_count
2021-03-08 11:54:55.693000078,63963136.0,654969241.6,4.57359999998007,0.9940000005066396,64592281.6,12025491456.0,100000000000.0,1.4,656526587.4,8,16.0,34359740000.0,8.0
2021-03-08 11:55:10.693000078,69310873.6,743807385.6,5.142399999988266,1.0400000009685755,69206015.99999999,12027166720.0,100000000000.0,3.0,745916621.2,8,16.0,34359740000.0,8.0
2021-03-08 11:55:25.693000078,68996300.80000001,699083161.6,4.814400000008755,1.2179999999701976,69206016.00000001,12047896576.0,100000000000.0,1.4,700944678.4,8,16.0,34359740000.0,8.0
2021-03-08 11:55:40.693000078,69206016.0,668912844.8,4.777600000007078,1.092000000178814,69206015.99999999,12050075648.0,100000000000.0,1.8,670635087.4,8,16.0,34359740000.0,8.0
2021-03-08 11:55:55.693000078,68996300.80000001,702889164.8000001,4.756800000020303,1.2720000002533194,64382566.400000006,12051091456.0,100000000000.0,1.4,705235535.6,8,16.0,34359740000.0,8.0
2021-03-08 11:56:10.693000078,20971520.0,683042406.4,4.694399999966845,1.0459999997168778,20971520.0,12054892544.0,100000000000.0,1.8,683808875.6,8,16.0,34359740000.0,8.0
2021-03-08 11:56:25.693000078,20971520.0,706373222.4,4.839199999999255,1.0359999999403953,20971520.0,12054089728.0,100000000000.0,2.8,707956863.0,8,16.0,34359740000.0,8.0
2021-03-08 11:56:40.693000078,20971520.0,719163392.0,4.856799999973736,0.8660000003874301,20971520.0,12054654976.0,100000000000.0,2.6,720379891.4,8,16.0,34359740000.0,8.0
2021-03-08 11:56:55.693000078,20971520.0,659292160.0,4.641599999996833,0.923999999463558,24117247.999999996,12055945216.0,100000000000.0,2.2,660790047.2,8,16.0,34359740000.0,8.0
2021-03-08 11:57:10.693000078,136314880.0,698249216.0,5.004799999948592,1.0360000006854533,136314880.0,12043833344.0,100000000000.0,2.4,699816451.0,8,16.0,34359740000.0,8.0
2021-03-08 11:57:25.693000078,136105164.79999998,653396377.6,4.773600000003354,1.0760000001639127,136524595.2,12045328384.0,100000000000.0,2.2,654388051.6,8,16.0,34359740000.0,8.0
2021-03-08 11:57:40.693000078,136210022.4,700946841.6,5.12960000000894,0.9979999996721745,136314880.0,12046573568.0,100000000000.0,1.8,702629458.0,8,16.0,34359740000.0,8.0
2021-03-08 11:57:55.693000078,136314880.0,709935104.0,5.045600000047125,1.1959999997168782,134008012.8,12047998976.0,100000000000.0,2.2,711463711.4,8,16.0,34359740000.0,8.0
