Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,Goodput,Memory_used,NIC_speed,Packet_losses,network_throughput,num_workers,CPU_count,Memory_total,Storage_count
2021-03-06 06:37:24.523000001,35651584.0,1340130099.2,6.1239999999525025,1.3660000007599593,0.0,12142047232.0,100000000000.0,1.6,1341532835.6,50,16.0,34359740000.0,8.0
2021-03-06 06:37:39.523000001,35651584.0,1453744128.0,6.567999999946915,1.2480000000447038,0.0,12138512384.0,100000000000.0,1.4,1456678988.6,50,16.0,34359740000.0,8.0
2021-03-06 06:37:54.523000001,12792627.2,1561853951.9999998,6.540799999935552,1.626000000536442,0.0,12139769856.0,100000000000.0,1.6,1564403382.2,50,16.0,34359740000.0,8.0
2021-03-06 06:38:09.523000001,6291456.0,1434844364.8000002,6.6255999999586495,1.4979999996721745,0.0,12140396544.0,100000000000.0,2.0,1437572248.0,50,16.0,34359740000.0,8.0
2021-03-06 06:38:24.523000001,6291456.0,1614815232.0,6.532799999997951,1.668000000342727,0.0,12140412928.0,100000000000.0,1.6,1618113721.8,50,16.0,34359740000.0,8.0
2021-03-06 06:38:39.523000001,6291456.0,1409076428.8,6.439999999990686,1.315999999269843,0.0,12144033792.0,100000000000.0,1.8,1412619486.0,50,16.0,34359740000.0,8.0
2021-03-06 06:38:54.523000001,171127603.2,1403256832.0,6.5015999999595815,1.4380000002682212,0.0,12142907392.0,100000000000.0,1.8,1405916722.6,50,16.0,34359740000.0,8.0
2021-03-06 06:39:09.523000001,214958079.99999997,1287362969.6,6.30160000002943,1.30599999986589,0.0,12143403008.0,100000000000.0,1.8,1290157532.0,50,16.0,34359740000.0,8.0
2021-03-06 06:39:24.523000001,214958080.0,1435926528.0,6.817599999997765,1.4040000002831219,0.0,12144664576.0,100000000000.0,1.8,1438382309.8,50,16.0,34359740000.0,8.0
2021-03-06 06:39:39.523000001,214958079.99999997,1230294220.8,6.189600000018254,1.1920000009238716,0.0,12125093888.0,100000000000.0,1.4,1233195510.4,50,16.0,34359740000.0,8.0
2021-03-06 06:39:54.523000001,192308838.4,1375574425.6,6.661599999968893,1.3259999994188547,0.0,12126457856.0,100000000000.0,1.6,1378354948.8,50,16.0,34359740000.0,8.0
2021-03-06 06:40:09.523000001,187695104.00000003,1557575270.3999999,6.7528000000165775,1.4439999993890527,0.0,12131196928.0,100000000000.0,1.2,1560360569.6,50,16.0,34359740000.0,8.0
2021-03-06 06:40:24.523000001,187498496.0,1483970969.6000001,6.859200000041165,1.549999999627471,0.0,12124381184.0,100000000000.0,1.8,1485931281.4,50,16.0,34359740000.0,8.0
