Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,Goodput,Memory_used,NIC_speed,Packet_losses,network_throughput,num_workers,CPU_count,Memory_total,Storage_count
2021-03-06 12:11:04.920000076,214853222.39999998,457834496.0,4.136799999978393,4.96799999959767,201116876.8,12195069952.0,100000000000.0,271.2,8296062892.4,300,16.0,34359740000.0,8.0
2021-03-06 12:11:19.920000076,202044211.2,862611046.4000001,5.54000000001397,5.290000000596046,219660288.0,12158525440.0,100000000000.0,202.0,9022566979.8,300,16.0,34359740000.0,8.0
2021-03-06 12:11:34.920000076,214958080.0,1629329817.6,7.07760000003036,1.617999998480082,214748364.79999998,12131364864.0,100000000000.0,1.4,1631765492.4,300,16.0,34359740000.0,8.0
2021-03-06 12:11:49.920000076,187760640.0,1195402854.4,6.523999999999068,1.3119999997317786,190067507.20000002,12124291072.0,100000000000.0,1.8,1197424642.2,300,16.0,34359740000.0,8.0
2021-03-06 12:12:04.920000076,187799961.60000002,1131072716.8000002,6.309600000013597,1.529999999701976,186856243.2,12161187840.0,100000000000.0,1.6,1133194852.0,300,16.0,34359740000.0,8.0
2021-03-06 12:12:19.920000076,188291481.6,1399012556.8,6.303999999957159,1.5219999980181456,186404044.8,12145172480.0,100000000000.0,1.2,1401126186.0,300,16.0,34359740000.0,8.0
2021-03-06 12:12:34.920000076,188009676.8,1481847603.1999998,6.686400000029243,1.7019999995827675,189792256.0,12145098752.0,100000000000.0,1.4,1484726826.2,300,16.0,34359740000.0,8.0
2021-03-06 12:12:49.920000076,69369856.0,1692480307.1999998,6.9383999999612564,1.5420000016689297,69369856.0,12149104640.0,100000000000.0,1.4,1695422295.8,300,16.0,34359740000.0,8.0
2021-03-06 12:13:04.920000076,69206016.0,1490367283.1999998,6.372000000020488,1.516000001132488,69625446.39999999,12165705728.0,100000000000.0,1.6,1492220382.0,300,16.0,34359740000.0,8.0
2021-03-06 12:13:19.920000076,69353472.0,1364616806.3999999,6.44000000001397,1.3040000002831218,69353472.0,12149227520.0,100000000000.0,1.6,1367431736.6,300,16.0,34359740000.0,8.0
2021-03-06 12:13:34.920000076,69206016.0,1495374233.6000001,6.518399999965914,1.4519999995827677,71093452.8,12123639808.0,100000000000.0,1.2,1498077738.6,300,16.0,34359740000.0,8.0
2021-03-06 12:13:49.920000076,162893004.79999998,1655335321.6,7.022399999969639,1.4560000006109477,162893004.8,12123639808.0,100000000000.0,2.0,1658366667.6,300,16.0,34359740000.0,8.0
2021-03-06 12:14:04.920000076,162634137.60000002,1734973849.6000001,7.105600000033156,1.6300000000745065,162948710.4,12141535232.0,100000000000.0,2.0,1738368331.4,300,16.0,34359740000.0,8.0
2021-03-06 12:14:19.920000076,162909388.8,1183177113.6,5.433600000035948,1.2599999994039535,160812236.8,12119846912.0,100000000000.0,1.8,1186674022.6,300,16.0,34359740000.0,8.0
2021-03-06 12:14:34.920000076,162529280.0,1546597171.2,6.972799999965355,1.6500000000000004,164836147.2,12121247744.0,100000000000.0,2.2,1550160359.4,300,16.0,34359740000.0,8.0
2021-03-06 12:14:49.920000076,238626406.4,1702258278.4,6.929599999962376,1.6860000003129245,251419033.6,12122677248.0,100000000000.0,1.8,1706665796.2,300,16.0,34359740000.0,8.0
2021-03-06 12:15:04.920000076,244527923.19999996,1566598758.4,7.040000000013969,1.8720000002533197,246205644.80000004,12141891584.0,100000000000.0,1.8,1570345481.4,300,16.0,34359740000.0,8.0
2021-03-06 12:15:19.920000076,242758451.2,1756993945.6,7.007199999969453,1.695999999344349,239612723.20000002,12128985088.0,100000000000.0,2.0,1759310673.6,300,16.0,34359740000.0,8.0
2021-03-06 12:15:34.920000076,242011340.8,1255406796.8,6.600800000014715,1.470000000670552,240753049.59999996,12128415744.0,100000000000.0,1.4,1258298721.0,300,16.0,34359740000.0,8.0
2021-03-06 12:15:49.920000076,168103116.8,2041629081.6,7.139199999952688,1.6420000016689298,167683686.4,12129443840.0,100000000000.0,2.4,2045041547.6,300,16.0,34359740000.0,8.0
2021-03-06 12:16:04.920000076,167772160.0,1366923673.6,6.631200000015087,1.3980000007897617,167772160.0,12148555776.0,100000000000.0,1.2,1369317082.8,300,16.0,34359740000.0,8.0
2021-03-06 12:16:19.920000076,168145715.20000002,1762787328.0,7.099999999976718,1.5119999997317795,168355430.4,12132274176.0,100000000000.0,1.4,1765250521.8,300,16.0,34359740000.0,8.0
2021-03-06 12:16:34.920000076,167772160.0,1481244671.9999998,6.690400000009686,1.4979999996721745,168401305.6,12133691392.0,100000000000.0,1.4,1483924555.0,300,16.0,34359740000.0,8.0
2021-03-06 12:16:49.920000076,29523968.0,1928488550.4,7.012800000002608,1.4720000002533198,29733683.200000003,12124581888.0,100000000000.0,1.6,1932075089.6,300,16.0,34359740000.0,8.0
2021-03-06 12:17:04.920000076,29360128.0,1449236889.6000001,6.2663999999873345,1.5020000003278255,29150412.8,12144304128.0,100000000000.0,1.6,1451511141.8,300,16.0,34359740000.0,8.0
2021-03-06 12:17:19.920000076,29501030.4,1229366067.2,5.610400000028312,1.3560000009834767,29291315.200000003,12124696576.0,100000000000.0,1.4,1232286487.0,300,16.0,34359740000.0,8.0
2021-03-06 12:17:34.920000076,29360128.0,1306237337.6000001,6.199200000031852,1.479999999701977,29150412.8,12146180096.0,100000000000.0,2.0,1309715948.6,300,16.0,34359740000.0,8.0
2021-03-06 12:17:49.920000076,140558336.0,1122972467.2,5.822400000062771,1.303999998793006,140879462.4,12149608448.0,100000000000.0,2.4,1125070502.4,300,16.0,34359740000.0,8.0
2021-03-06 12:18:04.920000076,140509184.0,1510211583.9999998,6.7528000000165775,1.5860000010579827,141348044.8,12171894784.0,100000000000.0,1.6,1513094566.2,300,16.0,34359740000.0,8.0
2021-03-06 12:18:19.920000076,140718899.2,1182584012.8,5.689600000018254,1.1699999995529655,140892569.6,12145532928.0,100000000000.0,1.4,1184501610.4,300,16.0,34359740000.0,8.0
2021-03-06 12:18:34.920000076,140509184.0,1394868224.0,6.360800000000745,1.4279999997466801,141138329.6,12166381568.0,100000000000.0,1.4,1397389913.6,300,16.0,34359740000.0,8.0
2021-03-06 12:18:49.920000076,163997286.39999998,1206910976.0,5.890400000009686,1.2480000004172325,160599244.79999998,12166369280.0,100000000000.0,2.0,1207747055.0,300,16.0,34359740000.0,8.0
2021-03-06 12:19:04.920000076,163577856.0,1414397952.0,6.581600000010804,1.4700000006705523,164836147.2,12184010752.0,100000000000.0,1.2,1417215329.8,300,16.0,34359740000.0,8.0
