Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,CPU_count,Goodput,Memory_total,Memory_used,NIC_speed,Packet_losses,Storage_count,network_throughput,num_workers
2020-11-07 06:51:37.289999962,0.0,212749243.73333332,0.7097999999995712,1.7866666666658908,12.0,204262365.8666667,8589934592.0,474988544.0,100000000000.0,341.1333333333333,8.0,232635214.73333332,8
2020-11-07 06:51:52.289999962,0.0,205980545.9030602,0.7291819454631454,1.8835922394832534,12.0,239642760.53333333,8589934592.0,474988544.0,100000000000.0,1059.0706047069805,8.0,222792327.82185477,8
2020-11-07 06:52:07.289999962,0.0,291405876.1437475,0.9914467577245284,1.9338284047253367,12.0,292645410.1333333,8589934592.0,474484736.0,100000000000.0,293.86023073862884,8.0,292946465.65442246,8
2020-11-07 06:52:22.289999962,0.0,296483519.8069576,1.0240632750185714,2.0672967356977194,12.0,233706837.33333334,8589934592.0,474484736.0,100000000000.0,378.17548093035725,8.0,317501770.4269723,8
2020-11-07 06:52:37.289999962,0.0,233022558.17651734,0.7957195865357934,1.8510469122721736,12.0,273220130.1333333,8589934592.0,474165248.0,100000000000.0,646.832759077657,8.0,214073759.47521865,8
2020-11-07 06:52:52.289999962,0.0,198713839.13597637,0.6998054605217053,1.7874823908240405,12.0,176170973.86666667,8589934592.0,474165248.0,100000000000.0,335.9495539008519,8.0,223121539.07560205,8
2020-11-07 06:53:07.289999962,0.0,223738914.4723685,0.7449503366444178,1.8050796613563749,12.0,226464290.13333333,8589934592.0,474406912.0,100000000000.0,783.8144123725085,8.0,228217871.67522165,8
2020-11-07 06:53:22.289999962,0.0,176449989.5274077,0.611188440378984,1.7688075826864642,12.0,169268112.83030882,8589934592.0,474406912.0,100000000000.0,49.313978922250946,8.0,181349766.88539803,8
2020-11-07 06:53:37.289999962,0.0,234712446.3519313,0.7532188841204137,1.7862124463497455,12.0,273314804.8968171,8589934592.0,473714688.0,100000000000.0,689.2435622317596,8.0,241142246.98229614,8
2020-11-07 06:53:52.289999962,0.0,366146355.2,1.2380666666666609,2.1133333333341096,12.0,667716876.4749017,8589934592.0,473714688.0,100000000000.0,531.7333333333333,8.0,377885353.8,8
