Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,CPU_count,Goodput,Memory_total,Memory_used,NIC_speed,Packet_losses,Storage_count,network_throughput,num_workers
2020-11-07 06:05:27.558000088,0.0,3860611217.2811522,6.532502166811105,6.813254216944691,12.0,3477459117.6588235,8589934592.0,477433856.0,100000000000.0,68.20454696979799,8.0,3936793367.357824,8
2020-11-07 06:05:42.558000088,0.0,2696854795.915661,5.23007558679227,5.6972550059724725,12.0,2306152218.393851,8589934592.0,477433856.0,100000000000.0,37.79339610131282,8.0,2654205970.2294126,8
2020-11-07 06:05:57.558000088,0.0,2467740475.9032106,5.089684295194352,5.446209531463695,12.0,2768968985.845576,8589934592.0,477855744.0,100000000000.0,60.45981634157785,8.0,2548864447.147932,8
2020-11-07 06:06:12.558000088,0.0,3378827239.1492767,6.0550703380225155,6.335889059269221,12.0,3748866457.6,8589934592.0,477855744.0,100000000000.0,70.13800920061337,8.0,3445486732.7821856,8
2020-11-07 06:06:27.558000088,0.0,2999429256.533334,5.531066666666447,5.9173333333339535,12.0,1880826948.2666667,8589934592.0,477855744.0,100000000000.0,56.53333333333333,8.0,2907332649.3333335,8
2020-11-07 06:06:42.558000088,0.0,1379990186.6666667,3.2317333333334926,3.7980000000020175,12.0,2427304789.7177687,8589934592.0,477810688.0,100000000000.0,39.13333333333333,8.0,1392955751.0,8
2020-11-07 06:06:57.558000088,0.0,3777851392.0000005,6.475199999999799,6.7313333333353516,12.0,3954914273.2944255,8589934592.0,477810688.0,100000000000.0,62.333333333333336,8.0,3877498684.5333333,8
2020-11-07 06:07:12.558000088,0.0,3585923754.6666665,6.243800000000192,6.535333333327434,12.0,2978176025.601707,8589934592.0,477646848.0,100000000000.0,48.333333333333336,8.0,3562293587.266667,8
2020-11-07 06:07:27.558000088,0.0,1899975513.0991268,3.879341377241242,4.440237317514494,12.0,2001490739.2000003,8589934592.0,477646848.0,100000000000.0,35.19765348976735,8.0,1891612542.7638159,8
2020-11-07 06:07:42.558000088,0.0,3181358011.7333336,5.9651333333335055,6.236666666669771,12.0,3629686135.466666,8589934592.0,477380608.0,100000000000.0,56.8,8.0,3308895977.5333333,8
